eventid;iyear;imonth;iday;approxdate;extended;resolution;country;country_txt;region;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;alternative;alternative_txt;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;targtype3;targtype3_txt;targsubtype3;targsubtype3_txt;corp3;target3;natlty3;natlty3_txt;gname;gsubname;gname2;gsubname2;gname3;ingroup;ingroup2;ingroup3;gsubname3;motive;guncertain1;guncertain2;guncertain3;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;claimmode2;claimmode2_txt;claim3;claimmode3;claimmode3_txt;compclaim;weaptype1;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weaptype3;weaptype3_txt;weapsubtype3;weapsubtype3_txt;weaptype4;weaptype4_txt;weapsubtype4;weapsubtype4_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;ransomamt;ransomamtus;ransompaid;ransompaidus;ransomnote;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;related
1,99006E+11;1990;6;14;;0;;217;United States;1;North America;Florida;Miami;25.764367;-80.201529;1;0;;;1;1;1;-9;;.;0;1;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;81;Museum/Cultural Center/Cultural House;;Cuban Museum of Art and Culture;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Explosive;0;;;0;;;1;3;Minor (likely < $1 million);20000;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99007E+11;1990;7;11;;0;;217;United States;1;North America;California;Redding;40.587515;-122.392934;1;0;;7/11/1990: Unknown perpetrators set a fire at the Feminist Women's Health Center in Redding, California, United States.  There were no casualties, but the abortion clinic sustained $30,000 in damages.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;;Feminist Women's Health Center;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in California.;0;;;-99;-99;0;;.;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;;0;0;0;0;0;0;1;3;Minor (likely < $1 million);30000;One end of building gutted.  Also, medical offices destroyed and administrative offices sustained smoke damage.;0;;;;;;;0;;;;;;;.;;The incident took place at 10:45 PM.  An unidentified person was seen near the building at the time of the fire.  This incident took place during a trial of anti-abortion activists who had blockaded the abortion clinic.;"""Fire Guts Part of Abortion Clinic,"" Associated Press, July 12, 1990.";"""Mysterious Fire At Redding Abortion Clinic,"" San Francisco Chronicle, July 13, 1990.";"""Group Reports Violence Against Abortion Clinics Intensifies,"" U.S. Newswire, September 14, 1990.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99007E+11;1990;7;28;;0;;217;United States;1;North America;California;Santa Ana;33.745573;-117.867834;1;0;;7/28/1990: Unknown perpetrators set a fire at the Planned Parenthood facility in Santa Ana, California, United States.  There were no casualties and the abortion clinic sustained minor damage.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Planned Parenthood;Planned Parenthood of Santa Ana;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in California.;0;;;-99;-99;0;;.;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;Minimal damage;0;;;;;;;0;;;;;;;.;;;"Erin Hallissy, ""Planned Parenthood Clinic Hit by Arsonist/$170,000 in Damage to Concord Facility,"" San Francisco Chronicle, September 5, 1990.";"""Attacks on the West Coast,"" The Oregonian, January 31, 1994.";"""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99008E+11;1990;8;16;;0;;217;United States;1;North America;Washington;Olympia;47.039225;-122.891429;1;0;;8/16/1990: Unknown perpetrators bombed the Planned Parenthood facility in Olympia, Washington, United States.  There were no casualties, but the building sustained $400 in damages.;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;5;Abortion Related;40;Clinics;Planned Parenthood;Planned Parenthood of Olympia;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in Washington.;0;;;-99;-99;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;;0;0;0;0;0;0;1;3;Minor (likely < $1 million);400;;0;;;;;;;0;;;;;;;.;;;"Erin Hallissy, ""Planned Parenthood Clinic Hit by Arsonist/$170,000 in Damage to Concord Facility,"" San Francisco Chronicle, September 5, 1990.";"""Attacks on the West Coast,"" The Oregonian, January 31, 1994.";"""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99009E+11;1990;9;4;;0;;217;United States;1;North America;California;Concord;37.977978;-122.031073;1;0;;9/4/1990: David Brian Martin ignited a fire at the Planned Parenthood of Shasta Diablo in Concord, California, United States.  There were no casualties, but the abortion clinic sustained $90,000 in damages.  Martin also burglarized a nearby veterans center on the same night.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Planned Parenthood;Planned Parenthood of Shasta Diablo;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;Unknown;0;;;1;1;0;;.;;;.;;;.;;8;Incendiary;20;Gasoline or Alcohol;;.;;.;;.;;.;;.;;.;Flammable liquid poured on floor and ignited.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);90000;;0;;;;;;;0;;;;;;;.;;The fire was first spotted at 2:00 AM.  The abortion clinic had been picketed numerous times over the previous six years.  Nevertheless, authorities did not believe that the incident was politically motivated;"Erin Hallissy, ""Planned Parenthood Clinic Hit by Arsonist.  $170,000 in Damage to Concord Facility,"" San Francisco Chronicle, September 5, 1990.";"""Suspect Offers No Reason For Burning Abortion Clinic,"" Orlando Sentinel, October 3, 1990.";"""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99009E+11;1990;9;12;;0;;217;United States;1;North America;Massachusetts;Worcester;42.26299;-71.802354;1;0;;9/12/1990: An unidentified male threw a firebomb into the Planned Parenthood of Central Massachusetts in Worcester, Massachusetts, United States.  There were no casualties, but the abortion clinic sustained $500 in damages.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Planned Parenthood;Planned Parenthood of Central Massachusetts;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in Massachusetts.;0;;;1;-99;0;;.;;;.;;;.;;8;Incendiary;19;Molotov Cocktail/Petrol Bomb;;.;;.;;.;;.;;.;;.;Firebomb;0;0;0;0;0;0;1;3;Minor (likely < $1 million);500;;0;;;;;;;0;;;;;;;.;;The incident took place in the early morning.  It is believed that the perpetrator was ready to throw more firebombs into the abortion facility, but he was scared away when he heard the screams of the building's cleaning staff.  The abortion clinic doubled its security measures as a result of the attack.;"Felicity Barringer, ""Planned Parenthood: Quiet Cause to Focus of Fury,"" New York Times, October 30, 1990.";"""Group Reports Violence Against Abortion Clinics Intensifies,"" U.S. Newswire, September 14, 1990.";"""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99009E+11;1990;9;15;;0;;217;United States;1;North America;California;San Diego;32.71361;-117.164736;1;0;900 Front Street, outside Federal Building;09/15/1990: A homemade bomb exploded inside a metal sculpture, outside the Federal Building in San Diego, California, United States.  No casualties resulted from the incident, which caused minor property damage. No one claimed responsibility for the incident, and the motive was unknown.;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;2;Government (General);21;Government Building/Facility/Office;US Government;Federal Building, housing federal court and other government agency offices;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;Unknown;0;;;-99;-99;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;17;Other Explosive Type;;.;;.;;.;;.;;.;;.;homemade improvised explosive, attached to a freon gas canister to enhance the explosive force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,99009E+11;1990;9;17;;0;;217;United States;1;North America;Puerto Rico;Arecibo;18.47239;-66.719734;1;0;101 Hostos Street;9/17/1990: In a series of two related attacks, members of the Pedro Albizu Campos Revolutionary Forces bombed a First National City Bank branch in Arecibo, Puerto Rico.  There were no casualties but a window and door of the bank were destroyed.;1;1;1;0;;.;1;1;0;3;Bombing/Explosion;;.;;.;1;Business;3;Bank/Commerce;First National City Bank;First National City Bank branch in Arecibo Puerto Rico;217;United States;;.;;.;;;;.;;.;;.;;;;.;Pedro Albizu Campos Revolutionary Forces;;;;;10034;;;;To protest the deployment of Puerto Rican soldiers by the United Students Army during the Persian Gulf War and to denounce a plebiscite to determine the political status of Puerto Rico.;0;;;-99;-99;1;9;Other;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Pipe bomb;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;Window and door of bank destroyed;0;;;;;;;0;;;;;;;.;;This is part of a multiple attack with 199009170007.  The bomb detonated at 1:05 AM.  The Pedro Albizu Campos Revolutionary Forces claimed credit for this incident in a phone call to the radio station Noti-Uno in Rio Piedras, Puerto Rico.  The group also left a communiqué at the University of Puerto Rico.;"""Terrorism in the United States 1990,"" Terrorist Research and Analytical Center, Counterterrorism Section Criminal Investigative Division, FBI, 1990.";"""2 Bomb Blasts in Puerto Rico";;;;;;;
1,99009E+11;1990;9;17;;0;;217;United States;1;North America;Puerto Rico;Vega Baja;18.446;-66.387554;1;0;;9/17/1990: In a series of two related attacks, members of the Pedro Albizu Campos Revolutionary Forces bombed a factory of Harvey Hubbel, Inc. in Vega Baja, Puerto Rico.  There were no casualties but an air conditioning unit sustained minor damages.;1;1;1;0;;.;1;1;0;3;Bombing/Explosion;;.;;.;1;Business;5;Industrial/Textiles/Factory;Havery Hubbel Caribe, Inc.;Havery Hubbel Caribe, Inc. factory in Vega Baja Puerto Rico;217;United States;;.;;.;;;;.;;.;;.;;;;.;Pedro Albizu Campos Revolutionary Forces;;;;;10034;;;;To protest the deployment of Puerto Rican soldiers by the United Students Army during the Persian Gulf War and to denounce a plebiscite to determine the political status of Puerto Rico.;0;;;-99;-99;1;9;Other;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Pipe bomb;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;Air conditioning unit damaged;0;;;;;;;0;;;;;;;.;;This is part of a multiple attack with 199009170006.  The bomb detonated at 1:05 AM.  The Pedro Albizu Campos Revolutionary Forces claimed credit for this incident in a phone call to the radio station Noti-Uno Rio Piedras, Puerto Rico.  The group also left a communiqué at the University of Puerto Rico.;"""Terrorism in the United States 1990,"" Terrorist Research and Analytical Center, Counterterrorism Section Criminal Investigative Division, FBI, 1990.";"""2 Bomb Blasts in Puerto Rico";;;;;;;
1,99009E+11;1990;9;22;;0;;217;United States;1;North America;Virginia;Bailey's Crossroads;38.848033;-77.12916;1;0;Danny's Lane in Sunset Manor;9/22/1990:  Unknown perpetrators shot and killed Triet Le and his wife Tuyet Thi Dang-Tran outside of their home in Bailey's Crossroads, Virginia, United States.  Le was a columnist for the controversial Vietnamese magazine Tien Phong and an outspoken critic of communism.  His name was also on a hit-list credited to the Vietnamese Organization to Exterminate Communists and Restore the Nation (VOECRN), however, the VOECRN denied any involvement in the assassination.;1;1;1;1;2;Other Crime Type;0;1;0;1;Assassination;;.;;.;10;Journalists & Media;53;Newspaper Journalist/Staff/Facility;Tien Phong magazine;Triet Le;223;Vietnam;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;To protest the Vietnamese magazine Tien Phong for its stridently anti-communist views or to protest Triet Le for criticizing the United Front for the Liberation of Vietnam.;0;;;-99;0;0;;.;;;.;;;.;;5;Firearms;5;Unknown Gun Type;;.;;.;;.;;.;;.;;.;Three gunshots;2;0;0;0;0;0;0;;.;;;0;;;;;;;0;;;;;;;.;;The bodies of Triet Le and Tuyet Thi Dang-Tran were discovered by a neighbor at approximately 11:30 PM.  A car was heard speeding away around the time of the incident.  One year before the attack, Nhan Trong Do, a layout editor for Tien Phong, was shot and killed (198911220013).  In 1980, the house of the publisher of Tien Phong, Nguyen Thanh Hoang, was firebombed (198001260019).  There was an attempted firebombing of the same house in January, 1989 (198901000002).   Authorities were unsure who was behind the assassination because Le had a lot of enemies and received a lot of threats.;"Brooke A. Masters, ""Columnist, Wife Slain In Fairfax";;;;;;;;
1,99011E+11;1990;11;0;November 11-19, 1990;0;;217;United States;1;North America;Indiana;Fort Wayne;41.079273;-85.139351;1;0;;11/0/1990: Unknown perpetrators firebombed the Fort Wayne Women's Health Organization in Indiana, United States.  There were no casualties, but the abortion clinic sustained $10,000 in damages.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;National Women's Health Organization, Inc.;Fort Wayne Women's Health Organization;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in Indiana.;0;;;-99;-99;0;;.;;;.;;;.;;8;Incendiary;19;Molotov Cocktail/Petrol Bomb;;.;;.;;.;;.;;.;;.;Firebomb;0;0;0;0;0;0;1;3;Minor (likely < $1 million);10000;;0;;;;;;;0;;;;;;;.;;The abortion clinic was shut down as a result of the attack.;"Molly Yard, ""Protext Women's Right to Choose Abortion,"" USA Today, November 19, 1990.";"Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.";"""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99011E+11;1990;11;5;;0;;217;United States;1;North America;New York;New York City;40.712784;-74.005941;1;0;;;1;1;1;0;;.;0;1;0;1;Assassination;;.;;.;17;Terrorists/Non-State Militia;93;Terrorist;Jewish Defense League;Rabbi Meir Kahane;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;1;;;;.;;;.;;;.;;5;Firearms;3;Handgun;;.;;.;;.;;.;;.;;.;Pistol;1;1;;0;;;0;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99101E+11;1991;1;11;;0;;217;United States;1;North America;California;San Diego;32.715695;-117.161719;1;0;Bomb in trash can under sink;1/11/1991: Unknown perpetrators placed a homemade pipe bomb in the restroom of the Islamic Center of San Diego in California, United States.  The device was discovered and subsequently removed before detonating.  This incident occurred during the Gulf War.;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;15;Religious Figures/Institutions;86;Place of Worship;Mosque;Islamic Center of San Diego;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;-99;-99;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;17;Other Explosive Type;;.;;.;;.;;.;;.;;.;Homemade pipe bomb;0;0;0;0;0;0;0;;.;;;0;;;;;;;0;;;;;;;.;;The bomb was discovered at 5:00 PM after the Islamic Center of San Diego lost power.  It was believed that there was a possibility that the device caused the loss of power.  Mosque officials suspected that this incident might have been due to rising tensions against Arabs during the Gulf War.  However, a report by the Anti-Defamation League states that this incident might have been linked to the Al-Fuqra organization.;"Eddy McNeil, ""Crude Bomb Found at Islamic Center,"" San Diego Union-Tribune, January 12, 1991.";"Hilmer Anderson, ""Bomb Found in Islamic Center,"" United Press International, January 12, 1991.";"""Al-Fuqra: Holy Warriors of Terrorism,"" Anti-Defamation League, 1993.";Hewitt Project;-9;-9;0;-9;
1,99101E+11;1991;1;24;;0;;217;United States;1;North America;Puerto Rico;Caguas;18.238724;-66.035227;1;0;;;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;4;Military;28;Military Recruiting Station/Academy;U.S. Military;Army/Navy recruiting center;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;14;Time Fuse;;.;;.;;.;;.;;.;;.;Pipe bomb;;;;;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99102E+11;1991;2;1;;0;;217;United States;1;North America;Washington;Maple Grove;48.067866;-123.916387;1;1;at Fairholm Ranger Station at Olympic National Park in Lake Crescent, WA;2/1/1991: Arson was set to the Fairholm Ranger Station at Olympic National Park in Lake Crescent, Washington in the United States, causing an estimated $30,000 in damage.  There were no casualties in the incident.  The perpetrator(s) and motives remained unknown, but this was one of five incidents of arson at the Olympic National Park in three years, and there were tensions with some people in the region who wanted to curtail logging in the national forest. This incident was in conjunction with arson at the Soleduck entrance station to the park at the same time (199102010015).;1;1;1;1;2;Other Crime Type;1;1;0;7;Facility/Infrastructure Attack;;.;;.;2;Government (General);21;Government Building/Facility/Office;U.S. Forest Service;Fairholm Ranger Station in Lake Crescent, WA;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;Unknown;0;;;-99;-99;0;;.;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;;0;0;0;0;0;0;1;3;Minor (likely < $1 million);30000;destroyed ranger station;0;;;;;;;0;;;;;;;.;;The incident occurred at about 10:00pm. This incident was in conjunction with arson at the Soleduck entrance station to the park at the same time (201912).;"""Olympic Park Buildings Hit by Arsonist,"" Seattle Times, February 3, 1991.";"Michael A. Barber, ""Arson Probed at Olympic Park Stations,"" Seattle Post-Intelligencer, February 9, 1991.";;Eco Project 2010;-9;-9;0;-9;1,99102E+11
